X,Y
1.25663706143592,0.951056516295154
1.31946891450771,0.968583161128631
1.38230076757951,0.982287250728689
1.44513262065131,0.992114701314478
1.5079644737231,0.998026728428271
1.5707963267949,1
1.63362817986669,0.998026728428271
1.69646003293849,0.992114701314478
1.75929188601029,0.982287250728689
1.82212373908208,0.968583161128631
1.88495559215388,0.951056516295153
1.94778744522567,0.929776485888251
2.01061929829747,0.904827052466019
2.07345115136926,0.876306680043863
2.13628300444106,0.844327925502014
2.19911485751286,0.809016994374947
2.26194671058465,0.770513242775788
2.32477856365645,0.728968627421411
2.38761041672824,0.684547105928688
2.45044226980004,0.637423989748689
